SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532035,UNISTAR MULT,B ,Q,2.30,2.30,2.30,2.30,2.30,2.20,1,250,575.00,
532038,EMMSONS INT.,B ,Q,13.09,13.09,10.85,11.42,11.42,10.92,17,2498,28060.00,
532039,ZENOTECH    ,T ,Q,39.15,41.80,39.10,40.35,40.35,41.15,47,6599,267648.00,
532041,HINDUSTN BIO,B ,Q,1.77,1.77,1.77,1.77,1.77,1.69,12,16000,28320.00,
532051,SWELECT     ,B ,Q,494.70,525.00,493.00,502.50,502.50,485.10,311,5251,2671691.00,
532053,WALLFORT FIN,B ,Q,50.05,55.00,50.05,53.50,53.10,53.20,38,6732,359993.00,
532054,KDDL LTD    ,B ,Q,320.00,334.90,315.60,329.60,326.70,321.70,89,8087,2661240.00,
532056,ADINATH EXIM,T ,Q,12.61,13.87,12.55,13.87,13.87,13.21,6,400,5027.00,
532057,ABHINAV CAP ,T ,Q,77.65,79.75,77.45,79.25,79.25,77.35,14,2057,163296.00,
532067,KILPEST (I) ,B ,Q,9.00,9.00,8.63,8.85,8.85,8.60,9,3838,34046.00,
532070,SUPERB PAPER,T ,Q,141.90,141.90,141.90,141.90,141.90,149.30,21,1380,195822.00,
532072,INTER DIGI  ,B ,Q,0.62,0.68,0.62,0.68,0.68,0.65,10,13625,9151.00,
532081,KSERASERA   ,B ,Q,0.26,0.26,0.25,0.25,0.25,0.25,76,20668691,5169509.00,
532084,FAST TRACK E,B ,Q,0.63,0.64,0.63,0.64,0.64,0.65,3,270,170.00,
532090,VANDANA     ,B ,Q,1.74,1.74,1.74,1.74,1.74,1.77,17,14411,25075.00,
532097,MUKAND ENGG.,B ,Q,38.40,40.15,38.40,38.50,38.50,38.05,443,34414,1348806.00,
532100,INDO-CITY IN,B ,Q,1.64,1.80,1.64,1.80,1.80,1.72,2,130,216.00,
532106,REI AGRO LTD,B ,Q,0.51,0.51,0.49,0.50,0.50,0.50,164,487362,242559.00,
532113,BRIJLAXMI LE,B ,Q,0.16,0.16,0.16,0.16,0.16,0.15,3,5016,802.00,
532116,XO INFOTECH ,B ,Q,0.77,0.77,0.77,0.77,0.77,0.78,4,2004,1543.00,
532121,DENA BANK   ,A ,Q,45.55,45.90,44.85,45.10,45.10,45.50,629,98788,4483578.00,
532123,BSE  INFRA  ,B ,Q,1.80,1.87,1.75,1.84,1.85,1.80,43,32677,59719.00,
532124,RELIAB VEN  ,B ,Q,12.60,12.60,12.49,12.49,12.49,12.00,7,9222,115958.00,
532127,MOBILE TELE ,B ,Q,2.75,2.98,2.67,2.75,2.85,2.78,42,45717,128569.00,
532129,HEXAWARE TEC,A ,Q,297.10,298.00,279.00,283.60,283.60,290.70,10509,1062403,301212436.00,
532133,IFGL REFRACT,B ,Q,132.00,134.80,128.40,133.50,132.00,130.20,296,17423,2294181.00,
532134,BANKBARODA  ,A ,Q,190.00,192.35,186.30,188.85,188.85,191.05,9924,910763,172671559.00,
532140,MOHITE      ,B ,Q,26.50,26.65,26.50,26.65,26.65,25.40,17,2518,67067.00,
532141,ANDHRA CEMEN,B ,Q,6.96,6.96,6.60,6.63,6.63,6.67,171,123894,834352.00,
532144,WELCORP     ,A ,Q,145.00,153.60,145.00,150.60,150.60,145.85,4678,418240,63066469.00,
532145,H.S.(I) LTD.,B ,Q,4.00,4.00,4.00,4.00,4.00,4.15,2,501,2004.00,
532149,BNK OF INDIA,A ,Q,175.10,177.95,168.80,170.25,170.25,172.70,7496,708153,123143391.00,
532150,INDRAPRAST  ,B ,Q,68.10,69.90,68.10,68.50,68.50,68.30,2068,282657,19535400.00,
532155,GAIL (I) LTD,A ,Q,345.00,347.05,341.85,344.80,344.80,345.10,1719,84052,28909869.00,
532156,VAIBHAVGBL  ,B ,Q,397.70,401.85,395.95,398.30,398.30,397.55,382,42923,17118213.00,
532160,GUJ.STAT.FIN,P ,Q,3.85,3.90,3.85,3.90,3.90,3.94,7,2300,8875.00,
532162,JK PAPER    ,B ,Q,45.00,45.55,44.05,44.30,44.30,44.70,854,136833,6131376.00,
532163,SAREGAMA (I),B ,Q,469.90,475.00,461.30,467.30,467.30,452.40,586,35087,16585174.00,
532166,ALKA SECUR. ,T ,Q,0.21,0.23,0.21,0.23,0.23,0.22,7,19199,4131.00,
532172,SPHEREGSL   ,B ,Q,51.50,52.25,50.00,50.65,51.00,51.00,118,58218,2989184.00,
532173,CYBERTECH   ,B ,Q,48.00,49.35,48.00,48.45,48.10,48.95,47,3798,184775.00,
532174,ICICI BANK  ,A ,Q,314.10,319.70,309.05,311.10,311.10,314.10,10103,914478,286339801.00,
532175,CYIENT      ,A ,Q,535.00,548.00,535.00,547.35,548.00,538.90,268,4696,2558726.00,
532178,ENGINRS.(I) ,A ,Q,238.20,241.20,236.05,236.55,236.55,240.70,1943,81656,19494397.00,
532179,CORPN.BANK  ,A ,Q,53.80,54.75,53.65,53.80,53.80,53.25,397,40074,2173751.00,
532180,DHANALAK.BNK,B ,Q,30.60,32.30,30.60,31.55,31.55,31.50,408,103931,3301418.00,
532181,GUJ.MINERAL ,A ,Q,91.60,92.50,89.50,90.05,90.05,90.85,1691,77273,7025570.00,
532183,GAYATRI SUGR,B ,Q,1.47,1.47,1.35,1.40,1.40,1.40,10,3419,4810.00,
532187,INDUSIND BNK,A ,Q,957.00,961.95,949.50,952.90,952.90,952.75,1588,63296,60456200.00,
532189,INDIA TOURIS,B ,Q,193.10,194.90,188.00,188.80,188.80,193.30,176,7855,1503195.00,
532191,STATE BNK TR,B ,Q,421.05,433.00,420.25,424.30,424.50,422.75,206,5292,2267643.00,
532200,STATE BNK MY,B ,Q,482.35,489.30,475.00,481.20,476.20,481.70,233,2675,1289680.00,
532209,J & K BANK  ,A ,Q,107.45,109.50,106.65,107.80,107.60,106.55,1113,92921,9996601.00,
532210,CITY UNION  ,A ,Q,100.50,101.50,99.55,100.85,100.90,100.50,611,43546,4367323.00,
532212,ARCHIES LTD ,B ,Q,29.50,30.45,29.35,29.65,29.65,29.05,1225,97579,2920549.00,
532215,AXIS BANK   ,A ,Q,580.10,589.65,576.45,579.35,579.35,580.10,6531,272853,158579972.00,
532216,HB STOCKHOL.,B ,Q,8.40,8.41,8.17,8.37,8.41,8.17,19,7072,58837.00,
532218,SOUTH IND.BK,A ,Q,23.50,23.75,23.45,23.60,23.65,23.40,477,568657,13456340.00,
532219,ENERGY DEV. ,B ,Q,16.50,17.15,16.50,17.10,17.10,16.45,21,4050,67382.00,
532221,SONATA SOFT.,B ,Q,159.50,178.90,158.65,172.40,172.40,157.55,8309,652130,109185996.00,
532230,BENGAL TEA &,B ,Q,47.50,49.50,43.85,46.85,46.80,46.90,87,14298,665797.00,
532234,NAT.ALUM    ,A ,Q,37.60,40.20,37.60,38.70,38.70,37.25,3349,729462,28514143.00,
532240,INDIA NIPPON,B ,Q,443.10,454.90,430.00,436.40,440.00,444.50,185,4811,2131221.00,
532254,POLARIS     ,A ,Q,203.90,215.00,203.80,211.20,211.20,202.45,4567,400426,84461249.00,
532256,NALWA SONS  ,B ,Q,620.25,674.75,620.25,650.25,650.25,613.00,17,326,212231.00,
532259,APAR INDUS. ,B ,Q,438.90,467.10,436.70,443.00,443.00,434.00,2177,62818,28427186.00,
532262,TCI INDUS.  ,B ,Q,1200.00,1200.00,1200.00,1200.00,1200.00,1284.00,4,9,10800.00,
532268,ACCELYA     ,B ,Q,1137.00,1230.00,1128.00,1168.50,1169.00,1126.50,1810,15402,18310233.00,
532271,CYBERMATE   ,B ,Q,0.94,0.94,0.86,0.93,0.93,0.90,33,109555,101390.00,
532275,LANDMARC LEI,B ,Q,0.68,0.69,0.65,0.65,0.65,0.68,7,2508,1667.00,
532276,SYNDICATE BN,A ,Q,100.50,102.90,100.40,101.60,101.60,99.70,4034,569888,57996177.00,
532281,HCL TECHNO  ,A ,Q,935.05,944.85,931.55,937.95,937.95,934.50,1891,54190,50882200.00,
532282,CASTEXTECH  ,B ,Q,151.60,151.60,151.60,151.60,151.60,159.55,11,561,85047.00,
532284,TCFC FINANCE,B ,Q,36.10,37.00,35.15,35.70,35.70,35.15,16,1425,51226.00,
532285,GEOJIT BNP  ,B ,Q,46.75,47.70,46.75,46.85,46.85,46.60,258,43016,2023887.00,
532286,JINDAL STE  ,A ,Q,78.20,80.75,78.00,78.55,78.55,77.75,5409,1195700,94909844.00,
532287,ENTEGRA LTD ,T ,Q,3.87,4.27,3.87,4.27,4.27,4.07,13,5215,22048.00,
532290,BLB LTD.    ,B ,Q,4.60,4.72,4.50,4.72,4.72,4.50,13,6400,29968.00,
532293,SOFTWARE TEC,T ,Q,1.40,1.54,1.40,1.54,1.54,1.47,5,2101,2941.00,
532296,GLENMARK PHA,A ,Q,999.00,1037.00,996.15,1031.50,1031.50,992.70,2659,61246,62477492.00,
532300,WOCKHARDT   ,A ,Q,1580.00,1595.40,1551.65,1568.80,1568.80,1564.40,5161,105779,166688948.00,
532301,TATA COFFEE ,B ,Q,94.40,96.45,92.10,93.60,93.60,93.90,3666,363440,34395908.00,
532305,IND-SWIFT LA,B ,Q,36.00,42.60,35.00,42.15,42.15,35.50,1825,430518,17022238.00,
532307,MELSTAR INFO,B ,Q,4.25,4.30,4.25,4.28,4.28,4.10,9,3432,14652.00,
532309,AIL         ,B ,Q,840.00,840.00,823.50,830.20,830.40,825.85,553,6550,5444472.00,
532310,SHREE RAMA  ,T ,Q,4.83,5.29,4.83,4.96,4.96,5.06,7,2913,14515.00,
532312,GEOMETRIC L ,B ,Q,131.60,134.25,129.60,130.75,130.75,130.20,2293,173651,22847917.00,
532313,MAHINDRALIFE,B ,Q,441.55,441.55,431.05,436.20,439.00,440.10,186,6216,2709665.00,
532316,S KUMARS.COM,B ,Q,2.95,2.95,2.95,2.95,2.95,2.81,2,900,2655.00,
532318,GEMINI COMMU,B ,Q,1.38,1.44,1.38,1.42,1.44,1.44,8,5834,8253.00,
532320,VAARAD      ,T ,Q,7.92,7.92,7.92,7.92,7.92,8.21,1,1000,7920.00,
532321,CADILA HEALT,A ,Q,1850.00,1940.00,1846.00,1918.50,1918.50,1843.55,1547,15126,28624914.00,
532322,ELDER PHARMA,B ,Q,116.30,122.00,115.30,119.20,119.20,115.40,1466,56454,6727779.00,
532323,SHIVA CEMENT,B ,Q,4.00,4.17,3.87,3.97,3.95,3.87,146,271852,1082897.00,
532324,CINEVISTA   ,B ,Q,4.20,4.31,4.00,4.22,4.31,4.12,69,56900,234555.00,
532326,INTENS TECH ,B ,Q,60.00,62.50,58.00,61.70,62.50,58.25,77,26800,1604841.00,
532329,DANLAW TECH.,B ,Q,47.90,47.90,47.90,47.90,47.90,45.65,94,19268,922937.00,
532330,BIOPAC INDIA,B ,Q,11.50,12.15,11.50,11.78,11.77,11.88,26,9157,109454.00,
532331,AJANTA PHARM,A ,Q,1650.05,1684.00,1643.15,1661.70,1661.70,1627.60,2562,36410,60774846.00,
532332,CURATECH    ,B ,Q,11.26,11.30,11.26,11.30,11.30,11.62,2,450,5071.00,
532333,HB PORTFOLIO,B ,Q,17.25,18.40,17.25,18.20,18.25,18.40,15,812,14798.00,
532334,HB ESTATE DE,B ,Q,10.90,11.61,10.90,11.21,11.01,10.56,18,2355,26898.00,
532336,BARON INFO. ,T ,Q,0.31,0.31,0.31,0.31,0.31,0.32,1,100,31.00,
532339,COMPUCOM SOF,B ,Q,9.10,9.29,8.88,9.27,9.29,9.00,26,8782,79905.00,
532341,IZMO        ,B ,Q,68.50,73.30,68.10,68.75,68.10,71.00,285,28375,1992139.00,
532342,COMMEX TECH ,B ,Q,1.26,1.48,1.25,1.31,1.31,1.38,143,216808,282035.00,
532343,TVS MOTOR L ,A ,Q,234.10,237.50,232.60,234.65,234.65,233.35,2731,203893,47898985.00,
532344,SOFTSOL (I) ,B ,Q,41.90,45.95,41.90,45.95,45.95,45.95,2,202,8471.00,
532345,GATI LTD.   ,A ,Q,187.20,188.55,182.00,183.20,183.20,186.65,1838,134487,24863368.00,
532346,BLUE STAR IN,B ,Q,285.00,288.50,277.00,278.50,277.60,280.20,643,15656,4441632.00,
532347,HELIOS & MAT,B ,Q,28.00,30.35,27.55,28.90,28.90,27.85,706,84600,2429640.00,
532348,SUBEX LTX   ,B ,Q,15.65,16.69,15.42,15.86,15.86,15.38,12472,8161646,131113123.00,
532349,TRANSPORT CO,B ,Q,274.00,275.00,270.00,274.10,274.30,270.50,502,13622,3717703.00,
532350,PADMALAYA TE,T ,Q,2.35,2.35,2.35,2.35,2.35,2.24,12,6487,15244.00,
532351,AKSH OPTIFIB,B ,Q,19.05,21.25,18.90,20.70,20.70,18.90,7475,3136495,64097186.00,
532354,VIRGOGLOBAL ,B ,Q,3.26,3.26,3.26,3.26,3.26,3.20,1,100,326.00,
532355,PICTURHOUSE ,B ,Q,10.70,10.80,10.03,10.26,10.74,10.44,13,673,6907.00,
532356,TRIVENI ENGG,B ,Q,25.25,27.25,25.05,26.15,26.00,25.35,455,67901,1785869.00,
532357,MUKTA ARTS  ,B ,Q,30.15,31.00,30.15,30.60,30.65,30.15,21,4089,125471.00,
532362,NAGPUR POWER,B ,Q,38.50,38.50,36.20,36.60,36.60,37.40,15,777,28351.00,
532363,CTIL        ,T ,Q,1.02,1.02,0.96,1.02,1.02,0.98,18,13947,14019.00,
532364,CYBERSCAPE M,B ,Q,0.57,0.57,0.57,0.57,0.57,0.55,2,1100,627.00,
532365,DYNACONS SYS,B ,Q,11.21,12.35,11.21,12.35,12.35,11.80,2,2,23.00,
532366,PNB GILTS   ,B ,Q,27.95,28.10,27.15,27.50,27.50,27.75,1199,101408,2796062.00,
532367,KANIKA INFO.,B ,Q,0.12,0.12,0.12,0.12,0.12,0.13,1,4500,540.00,
532368,YBRANTDIGI  ,B ,Q,33.00,33.75,32.55,33.25,33.25,32.80,713,198655,6549165.00,
532369,RAMCO INDS. ,B ,Q,113.60,114.40,108.10,110.30,110.30,112.40,2561,213152,23737282.00,
532370,RAMCO  SYSTM,B ,Q,1084.00,1113.00,1030.00,1041.25,1041.25,1068.25,2113,20253,21648359.00,
532371,TATA TELESER,B ,Q,7.42,8.10,7.42,7.74,7.74,7.54,758,603722,4720146.00,
532372,VIRINCHI CON,T ,Q,28.50,29.70,27.10,27.20,27.60,28.50,69,28706,806409.00,
532373,WEPSOLN     ,B ,Q,19.60,20.40,19.00,19.60,19.65,20.80,32,10301,205857.00,
532374,STER TECH   ,B ,Q,107.10,109.00,104.75,105.40,105.40,106.80,4406,724471,77395045.00,
532375,TIPS INDUS. ,B ,Q,55.25,58.00,54.80,55.25,55.15,56.00,65,5480,307007.00,
532376,MRO-TEK LTD ,B ,Q,18.40,19.00,16.80,17.35,17.35,18.60,124,16361,296018.00,
532378,UNIVERSAL A ,T ,Q,1.95,1.95,1.95,1.95,1.95,1.94,2,332,647.00,
532379,FIRSTOBJ    ,B ,Q,7.04,7.77,7.04,7.77,7.77,7.40,7,363,2703.00,
532380,BABA ARTS   ,B ,Q,3.45,3.45,3.33,3.33,3.33,3.50,4,600,2058.00,
532382,BALAJI TELE.,B ,Q,82.00,95.25,80.00,95.25,95.25,79.40,4332,714480,64297385.00,
532384,TYCHE INDS  ,B ,Q,62.50,62.50,62.50,62.50,62.50,59.55,114,35255,2203437.00,
532386,CALIFORN.SOF,T ,Q,5.51,5.78,5.25,5.78,5.78,5.51,7,408,2157.00,
532387,PRITISHN COM,B ,Q,18.00,18.25,17.50,17.50,17.50,17.80,83,4468,79221.00,
532388,INDIAN OVER.,A ,Q,39.90,40.10,39.00,39.05,39.05,39.70,693,132953,5238947.00,
532389,VALECHA ENGG,B ,Q,71.15,72.65,70.40,71.00,71.00,70.60,330,21483,1535913.00,
532390,TAJ GVK HOTL,B ,Q,72.80,75.00,71.65,72.00,72.00,72.45,161,6304,458707.00,
532391,OPTO CIRCUIT,B ,Q,20.10,21.50,20.10,20.95,20.95,19.95,2594,1432014,30028117.00,
532392,CREATIVE EYE,B ,Q,3.60,3.70,3.45,3.66,3.65,3.55,8,2050,7440.00,
532395,AXISCADES   ,B ,Q,249.10,268.50,245.10,254.80,254.80,244.60,2879,109474,28329276.00,
532397,ARMS PAPER  ,T ,Q,5.68,5.68,5.68,5.68,5.68,5.79,2,150,852.00,
532398,UMESL       ,B ,Q,3.70,3.70,3.10,3.10,3.10,3.60,13,4650,17125.00,
532400,KPIT        ,A ,Q,127.70,131.55,127.30,128.90,128.90,126.45,5274,2241795,288834922.00,
532401,VIJAYA BANK ,B ,Q,40.90,41.90,40.75,41.05,41.05,41.30,504,45347,1881309.00,
532402,USGTECH     ,B ,Q,2.60,2.65,2.60,2.65,2.65,2.54,4,3000,7850.00,
532403,FOURTH GEN. ,B ,Q,2.78,2.78,2.78,2.78,2.78,2.78,1,100,278.00,
532404,SAVEN TECHNO,B ,Q,31.00,31.80,27.15,27.65,27.65,30.15,141,33632,990515.00,
532406,AVANTEL LTD ,B ,Q,99.00,116.00,99.00,105.70,106.50,103.40,78,6023,637485.00,
532407,MOSCHIP SEMI,B ,Q,5.35,5.50,5.21,5.40,5.40,5.32,35,24422,131577.00,
532408,MEGASOFT LTD,B ,Q,8.00,8.29,8.00,8.02,8.02,8.05,59,14756,118897.00,
532410,TRANSCORP IN,B ,Q,55.10,60.00,55.00,57.35,59.00,56.05,22,1233,71485.00,
532411,VISESH INFO.,B ,Q,0.11,0.11,0.10,0.11,0.11,0.10,97,3878876,416830.00,
532413,CEREBRA INTE,B ,Q,14.60,15.06,14.37,14.50,14.50,14.42,325,279872,4072132.00,
532414,IKF TECHNO  ,B ,Q,1.00,1.00,1.00,1.00,1.00,0.91,90,232625,232625.00,
532416,MID-DAY MULT,B ,Q,15.95,16.35,15.70,16.10,16.10,15.90,99,18636,299436.00,
532418,ANDHRA BANK ,A ,Q,76.70,77.70,76.05,76.40,76.40,76.70,1664,252145,19379756.00,
532419,SMARTLINK   ,B ,Q,127.70,127.70,120.10,121.00,121.00,124.30,1082,78501,9691921.00,
532424,GODREJ CONS ,A ,Q,1345.00,1424.00,1345.00,1412.60,1412.60,1335.25,1870,36772,51307987.00,XD
532425,GULSHAN CHEM,B ,Q,5.63,5.63,5.63,5.63,5.63,5.37,3,730,4109.00,
532430,BF UTILI    ,A ,Q,557.95,576.90,556.25,559.55,559.55,554.60,6580,189836,107299170.00,
532432,UNITD SPR   ,A ,Q,3540.00,3709.00,3540.00,3674.10,3674.10,3529.20,7100,56116,205456078.00,
532435,SANINFRA    ,T ,Q,8.07,8.07,8.06,8.07,8.07,7.69,4,1010,8149.00,
532439,GOLDST INFRA,B ,Q,15.10,15.58,15.10,15.49,15.26,15.10,25,6895,105232.00,
532440,MPS LTD     ,B ,Q,827.00,827.00,811.75,818.00,817.25,823.75,157,1764,1442793.00,
532441,RNBOWDENIM  ,T ,Q,7.06,7.06,7.06,7.06,7.06,6.73,8,6771,47803.00,
532443,CERA SANITAR,B ,Q,2033.30,2039.10,1960.00,2000.65,2005.00,2020.30,312,2780,5562718.00,
532444,T. SPIRITUAL,B ,Q,0.54,0.54,0.54,0.54,0.54,0.52,3,560,302.00,
532454,BHARTI ARTL ,A ,Q,427.00,427.60,415.70,416.90,416.90,413.70,7081,401814,169493308.00,
532456,COMPUAGE INF,B ,Q,87.00,87.50,86.10,86.25,86.25,87.45,36,10536,913511.00,
532457,GULSHAN POLY,B ,Q,377.10,399.00,377.10,384.60,391.00,380.50,672,5389,2078193.00,
532459,AUNDE IND   ,T ,Q,37.25,37.25,36.90,36.90,36.90,36.05,6,1301,48194.00,
532460,PONNI SUG(ER,B ,Q,160.00,174.90,150.00,167.60,167.60,145.80,50,3759,642259.00,
532461,PUNJAB NATIO,A ,Q,160.15,163.80,158.25,159.05,159.05,159.00,5844,685820,109984741.00,
532466,ORACLE FIN  ,A ,Q,4299.00,4316.00,4214.75,4242.55,4242.55,4268.75,915,4724,20163230.00,
532468,KAMAHOLDING ,B ,Q,1409.50,1497.00,1400.00,1426.75,1444.75,1409.75,148,1560,2260158.00,
532475,APTECH LTD  ,B ,Q,69.45,72.90,69.30,71.70,71.70,69.30,1282,123101,8791206.00,
532477,UNION BANK L,A ,Q,203.90,213.25,203.65,204.40,204.40,201.45,14531,1672635,347621986.00,
532478,UNITED BREWA,A ,Q,1050.00,1050.00,1030.05,1038.20,1038.20,1033.55,682,7174,7449831.00,
532479,ISMT LTD    ,B ,Q,9.50,10.48,9.50,10.15,10.15,9.36,558,134026,1361296.00,
532480,ALLAHABAD BK,A ,Q,95.00,95.90,93.70,94.05,94.05,94.40,1913,296437,28106341.00,
532481,NOIDA-TOLL B,B ,Q,26.75,26.85,26.00,26.05,26.05,26.10,735,136929,3593155.00,
532482,GRANULES (I),B ,Q,118.00,121.00,116.10,118.10,118.10,117.40,4330,419911,49839494.00,XD
532483,CANARA BANK ,A ,Q,310.40,314.00,301.15,303.55,303.55,309.40,11831,797827,245198270.00,
532485,BALMER LA.IN,B ,Q,284.10,296.40,284.10,296.00,294.10,292.20,72,3583,1056569.00,
532486,POKARNA LTD ,B ,Q,1370.00,1398.00,1301.00,1340.00,1340.00,1360.75,511,11020,15064673.00,
532488,DIVI'S LAB. ,A ,Q,1975.00,2008.80,1953.70,1994.55,1994.55,1959.90,802,5356,10661977.00,
532493,ASTRA MICRO ,B ,Q,121.05,123.95,121.00,121.35,121.35,120.65,1362,64943,7939410.00,
532497,RADICOKHAIT ,B ,Q,94.20,95.60,93.00,94.15,94.15,93.95,735,71642,6739960.00,
532498,SHRMCITYUN  ,A ,Q,1790.00,1818.95,1778.90,1784.25,1779.45,1785.55,349,2339,4197572.00,
532500,MARUTISUZUK ,A ,Q,4450.00,4489.00,4425.00,4470.70,4470.70,4438.10,2858,61289,273540072.00,
532503,RAJAPAMILLS ,B ,Q,430.00,454.00,426.00,430.70,430.70,426.20,462,23219,10215205.00,XD
532504,NAVIN FLUORI,B ,Q,1392.00,1392.00,1318.00,1332.75,1332.75,1375.25,465,2968,4013128.00,
532505,UCOBANK     ,A ,Q,55.30,55.95,54.30,54.60,54.80,54.95,1480,397340,21852500.00,
532507,BAG FIL MED ,B ,Q,3.07,3.51,3.00,3.50,3.50,2.93,377,573803,1965185.00,
532508,JSL         ,B ,Q,42.50,44.30,42.50,43.55,43.55,42.15,1292,305122,13294078.00,
532509,SUPRAJIT ENG,B ,Q,143.50,145.00,141.00,142.90,143.00,142.50,184,9569,1373822.00,
532511,EXCEL CROP. ,B ,Q,914.00,921.25,911.00,912.00,911.00,914.50,64,268,244800.00,
532513,TVSELE      ,B ,Q,71.90,71.90,69.60,70.05,70.05,70.40,378,23418,1660937.00,
532514,INDRA GAS   ,A ,Q,485.10,493.00,472.25,479.85,476.50,485.15,1784,48966,23728288.00,
532515,TV TODAY    ,B ,Q,212.00,220.50,211.45,218.35,217.65,215.95,1888,162148,35254602.00,XD
532518,FLORENCE    ,B ,Q,317.00,365.00,317.00,355.50,355.50,340.10,37,971,334760.00,
532522,PETRONET LNG,A ,Q,186.00,194.50,186.00,191.85,191.85,190.40,711,38072,7325560.00,
532523,BIOCON LTD. ,A ,Q,469.85,476.00,468.00,469.15,469.15,467.50,2524,79572,37553202.00,
532524,PTC INDIA   ,A ,Q,73.50,74.00,72.00,72.55,72.50,72.35,1296,198037,14501194.00,
532525,BANK MAHA   ,B ,Q,39.05,39.45,38.55,38.65,38.65,38.60,380,62002,2412978.00,
532526,DISHMAN PHAR,B ,Q,201.30,205.50,198.00,201.65,201.65,199.90,5344,200530,40503869.00,
532527,RK FORGINGS ,B ,Q,767.00,775.50,743.00,752.75,752.75,763.00,892,16566,12702185.00,
532528,DATAM GLOB  ,B ,Q,60.50,63.80,60.30,62.20,62.20,59.30,653,32821,2050205.00,
532529,NDTV        ,B ,Q,126.60,129.80,121.60,127.40,127.40,124.70,2464,213980,27026850.00,
532531,STRIDES     ,A ,Q,1245.00,1285.10,1245.00,1265.20,1265.20,1237.50,4086,175606,223364381.00,
532532,JAIPRA      ,A ,Q,11.15,11.90,11.08,11.72,11.72,11.17,5119,4283091,49400421.00,
532537,LUMAX AUTO  ,B ,Q,56.85,59.00,55.50,56.30,55.75,55.70,257,13466,771788.00,
532538,ULTRATECH CM,A ,Q,3160.00,3225.75,3158.00,3211.45,3219.45,3143.25,1591,11280,36164228.00,
532539,MINDA IND   ,B ,Q,600.00,618.00,600.00,609.75,609.75,589.50,417,5770,3515052.00,
532540,TCS LTD.    ,A ,Q,2510.00,2547.85,2510.00,2541.65,2541.65,2509.30,2909,33395,84729962.00,
532541,NIITTECH    ,A ,Q,469.30,477.00,461.10,464.60,464.60,464.40,1344,11655,5473194.00,
532543,GULFPETRO   ,B ,Q,48.55,51.00,46.85,49.20,49.20,47.30,1143,168637,8259152.00,
532548,CENTURYPLY  ,B ,Q,209.00,219.00,208.40,209.85,209.85,207.55,3032,165285,35381531.00,
532553,WELENT      ,B ,Q,74.00,79.10,73.80,78.20,77.50,71.95,3329,469589,36434966.00,
532555,NTPC LTD    ,A ,Q,135.40,136.90,134.65,136.50,136.50,135.05,1393,142849,19437652.00,
532604,SALSTEEL    ,B ,Q,1.78,1.98,1.78,1.96,1.98,1.84,20,8600,16274.00,
532605,JBM AUTO    ,B ,Q,184.10,195.00,184.00,188.30,188.30,184.10,656,17548,3322270.00,
532610,DWAR SUGAR  ,B ,Q,28.50,33.00,28.50,32.80,32.80,28.10,276,849652,24332236.00,
532612,INDOCO REM  ,B ,Q,332.90,337.05,328.90,330.45,330.45,328.75,213,3843,1275984.00,
532613,MAXWEL      ,B ,Q,72.00,81.75,71.10,80.00,80.00,71.45,11514,1792188,139843050.00,
532614,IMPEX       ,B ,Q,1.98,2.18,1.92,2.01,2.00,1.94,55,19487,38754.00,
532616,XCHANGING   ,B ,Q,30.80,31.55,30.55,31.00,31.00,31.00,23,5251,162449.00,
532617,JETAIRWAYS  ,A ,Q,417.80,417.80,407.10,410.90,410.90,415.70,5929,289758,119237874.00,
532621,MORARJETEX  ,B ,Q,56.00,61.45,56.00,58.25,58.25,55.90,669,105755,6332461.00,
532622,GATEWAY DIST,A ,Q,370.00,378.00,362.15,368.25,367.55,366.15,744,5084,1886467.00,
532623,NR INTERNA  ,B ,Q,3.61,3.61,3.61,3.61,3.61,3.79,3,255,920.00,
532624,JINDALPH    ,B ,Q,142.30,144.90,138.00,138.40,138.40,142.30,49,2458,347236.00,
532626,PONDY OXIDES,B ,Q,115.00,115.00,108.20,112.40,112.40,113.50,288,23345,2610422.00,
532627,JPPOWER     ,A ,Q,6.65,6.94,6.65,6.72,6.72,6.64,1044,1389150,9423461.00,
532628,3I INFOTECH ,T ,Q,3.80,4.00,3.80,3.95,3.99,3.83,530,684377,2685907.00,
532629,MCNALLYB    ,B ,Q,98.75,100.50,98.75,99.25,98.95,98.10,253,27276,2722243.00,
532630,GOKALDAS    ,B ,Q,97.40,101.50,88.25,89.75,89.75,96.10,5837,581937,55628385.00,
532633,ALLSEC TECH ,B ,Q,43.90,46.20,43.10,46.20,46.20,42.00,640,182215,8316895.00,
532636,IIFL        ,A ,Q,194.90,198.75,194.25,195.05,194.45,195.10,155,3990,782426.00,
532637,MAN DRUGORG ,B ,Q,82.15,82.15,82.15,82.15,82.15,78.25,31,3743,307487.00,
532638,SHOPPER STOP,B ,Q,413.00,419.90,410.60,416.50,416.50,412.20,231,1679,695561.00,
532641,NDL         ,B ,Q,170.00,174.00,140.00,151.90,149.00,169.50,5836,410302,63910819.00,
532642,JINDAL SOUTH,B ,Q,889.70,936.00,885.00,901.15,901.15,878.30,838,9928,9087175.00,
